siruta,primar,id_partid_principal,nume_partid_principal,linkp
155243,ROBU NICOLAE,62,UNIUNEA SOCIAL LIBERALĂ,
155314,TOMA IOSIF - IONEL,62,UNIUNEA SOCIAL LIBERALĂ,
155350,BOLDEA FRANCISC - CONSTANTIN,62,UNIUNEA SOCIAL LIBERALĂ,
155840,LIHONI IOAN,61,PARTIDUL SOCIAL DEMOCRAT,
155957,PECORA DUMITRU,61,PARTIDUL SOCIAL DEMOCRAT,
156035,LUCA DOREL,62,UNIUNEA SOCIAL LIBERALĂ,
156151,DOBRA EUGEN,15,PARTIDUL DEMOCRAT LIBERAL,
156927,LUPULESCU SAMUEL,15,PARTIDUL DEMOCRAT LIBERAL,
9627,CICEAC VASILE,15,PARTIDUL DEMOCRAT LIBERAL,
157834,SORINCĂU IOAN,61,PARTIDUL SOCIAL DEMOCRAT,
158699,BARA VIOREL,61,PARTIDUL SOCIAL DEMOCRAT,
158136,SIMOC IOAN,62,UNIUNEA SOCIAL LIBERALĂ,
158243,NANU ION,61,PARTIDUL SOCIAL DEMOCRAT,
9654,RETTER IOSIF,15,PARTIDUL DEMOCRAT LIBERAL,
159516,JIVAN TIBERIU IONEL,62,UNIUNEA SOCIAL LIBERALĂ,
158895,MEDELEAN COSTEL,15,PARTIDUL DEMOCRAT LIBERAL,
159375,BIRDEAN DORIN - LIVIU,31,PARTIDUL NAȚIONAL LIBERAL,
9690,FEIEȘ GHEORGHE - PETRU,15,PARTIDUL DEMOCRAT LIBERAL,
9743,AVRAM TEODOR,15,PARTIDUL DEMOCRAT LIBERAL,
10195,CIUL IOAN - FLORIN,15,PARTIDUL DEMOCRAT LIBERAL,
9832,VALEA NICOLAE,62,UNIUNEA SOCIAL LIBERALĂ,
9887,MICURESCU ION,15,PARTIDUL DEMOCRAT LIBERAL,
9930,ȚICA PAVEL,15,PARTIDUL DEMOCRAT LIBERAL,
10239,VESA IOAN,62,UNIUNEA SOCIAL LIBERALĂ,
10293,MĂRCUȚ PETRONEL - ALIN,62,UNIUNEA SOCIAL LIBERALĂ,
10373,VESA IOAN - DANIEL,15,PARTIDUL DEMOCRAT LIBERAL,
10417,PAȘCA IONEL,15,PARTIDUL DEMOCRAT LIBERAL,
10514,BALINT TRAIAN - GHEORGHE,15,PARTIDUL DEMOCRAT LIBERAL,
10532,BERCEA IOAN,31,PARTIDUL NAȚIONAL LIBERAL,
11307,URS IOAN - MARINEL,62,UNIUNEA SOCIAL LIBERALĂ,
11664,BURZA - HAN ZIAN,15,PARTIDUL DEMOCRAT LIBERAL,
12037,STOIAN LETIȚIA,999,CANDIDAT INDEPENDENT,
159473,VASIU STOIAN,62,UNIUNEA SOCIAL LIBERALĂ,
1071,DAMIAN GHEORGHE,62,UNIUNEA SOCIAL LIBERALĂ,
2988,BICA VASILE,15,PARTIDUL DEMOCRAT LIBERAL,
1017,HAVA MIRCEA GHEORGHE,15,PARTIDUL DEMOCRAT LIBERAL,
4142,LUPȘAN EMIL,62,UNIUNEA SOCIAL LIBERALĂ,
1213,JOSAN MIHAI HORAȚIU,62,UNIUNEA SOCIAL LIBERALĂ,
1348,ROTAR GHEORGHE VALENTIN,15,PARTIDUL DEMOCRAT LIBERAL,
3397,GHERMAN NICOLAE,62,UNIUNEA SOCIAL LIBERALĂ,
1794,VINȚELER SILVIU,15,PARTIDUL DEMOCRAT LIBERAL,
3761,NEAMȚU ILIE,15,PARTIDUL DEMOCRAT LIBERAL,
3805,ALDEA LENUȚA,15,PARTIDUL DEMOCRAT LIBERAL,
2915,PANDOR TRAIAN,62,UNIUNEA SOCIAL LIBERALĂ,
3841,GIURGIU REMUS FLORIN,62,UNIUNEA SOCIAL LIBERALĂ,
4188,BUBUR LENUȚA,15,PARTIDUL DEMOCRAT LIBERAL,
4240,HĂPRIAN VISARION,62,UNIUNEA SOCIAL LIBERALĂ,
4302,BARBAȘ GLIGOR,15,PARTIDUL DEMOCRAT LIBERAL,
4366,RAICA ROMULUS,62,UNIUNEA SOCIAL LIBERALĂ,
4703,POPA AUGUSTIN,15,PARTIDUL DEMOCRAT LIBERAL,
4927,RUSU TRAIAN,15,PARTIDUL DEMOCRAT LIBERAL,
4981,FLOREA TEODOR,62,UNIUNEA SOCIAL LIBERALĂ,
5103,TRIF ALIN,15,PARTIDUL DEMOCRAT LIBERAL,
5167,IRIMIE OCTAVIU DANIEL,62,UNIUNEA SOCIAL LIBERALĂ,
5210,INDREIU MARIAN - CĂTĂLIN,15,PARTIDUL DEMOCRAT LIBERAL,
5577,URSALEȘ TRAIAN NICOLAE,15,PARTIDUL DEMOCRAT LIBERAL,
5700,BREAZ FLAVIUS,15,PARTIDUL DEMOCRAT LIBERAL,
5755,ALEXANDRU LIVIU - GIGEL,15,PARTIDUL DEMOCRAT LIBERAL,
6164,MIHĂLȚAN NICOLAE,15,PARTIDUL DEMOCRAT LIBERAL,
5826,MACAVEI MIRCEA LIVIU,15,PARTIDUL DEMOCRAT LIBERAL,
8096,HĂLĂLAI MIREL - VASILE,62,UNIUNEA SOCIAL LIBERALĂ,
6048,POP DUMITRU,15,PARTIDUL DEMOCRAT LIBERAL,
6119,JUCAN ALIN ALEXANDRU,15,PARTIDUL DEMOCRAT LIBERAL,
6397,STAN VASILE,15,PARTIDUL DEMOCRAT LIBERAL,
6468,BULGĂR IONEL,62,UNIUNEA SOCIAL LIBERALĂ,
6547,NICULA ALIN - TEODOR,15,PARTIDUL DEMOCRAT LIBERAL,
6592,SZÖCS FRANCISC,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
6627,RAICA VASILE,15,PARTIDUL DEMOCRAT LIBERAL,
6930,BOGDAN VASILE NICOLAE,15,PARTIDUL DEMOCRAT LIBERAL,
6976,LOMBREA VASILE,15,PARTIDUL DEMOCRAT LIBERAL,
7384,POPA IOAN IANCU,15,PARTIDUL DEMOCRAT LIBERAL,
7348,FRĂȚILĂ ILIE,62,UNIUNEA SOCIAL LIBERALĂ,
7767,POPA TRAIAN ȘTEFAN,61,PARTIDUL SOCIAL DEMOCRAT,
7865,HORȘIA IOAN,15,PARTIDUL DEMOCRAT LIBERAL,
8158,ALBA GHEORGHE,15,PARTIDUL DEMOCRAT LIBERAL,
8354,PUȘCĂ VASILE,15,PARTIDUL DEMOCRAT LIBERAL,
8826,VLAD GHEORGHE,62,UNIUNEA SOCIAL LIBERALĂ,
115575,ALDEA IOAN,62,UNIUNEA SOCIAL LIBERALĂ,
55357,HANGA RADU IOAN,62,UNIUNEA SOCIAL LIBERALĂ,
55918,LUCA MINODORA - SUSANA,15,PARTIDUL DEMOCRAT LIBERAL,
55259,ȘTEFĂNIE TUDOR,15,PARTIDUL DEMOCRAT LIBERAL,
54975,BOC EMIL,15,PARTIDUL DEMOCRAT LIBERAL,
55598,FĂGĂDAR NICOLAE,62,UNIUNEA SOCIAL LIBERALĂ,
55277,ZENG IOAN,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
55311,DUCA AUGUSTIN NICOLAE,999,CANDIDAT INDEPENDENT,
55838,MUREȘAN IOAN - FLORIN,62,UNIUNEA SOCIAL LIBERALĂ,
55687,FATI GRIGORE,61,PARTIDUL SOCIAL DEMOCRAT,
56354,POP VASILE,62,UNIUNEA SOCIAL LIBERALĂ,
56425,RACOLȚA IOAN - VASILE,15,PARTIDUL DEMOCRAT LIBERAL,
56522,MOCEAN IANCU MARCEL,62,UNIUNEA SOCIAL LIBERALĂ,
56568,IANCU GHEORGHE,15,PARTIDUL DEMOCRAT LIBERAL,
56844,PĂCURAR VIRGIL,15,PARTIDUL DEMOCRAT LIBERAL,
57225,POPA TEODOR CRISTINEL,15,PARTIDUL DEMOCRAT LIBERAL,
58311,TŐR LAURENȚIU,31,PARTIDUL NAȚIONAL LIBERAL,
33845,BENDEAN DUMITRU,62,UNIUNEA SOCIAL LIBERALĂ,
57350,ȘERBAN IOAN,62,UNIUNEA SOCIAL LIBERALĂ,
57582,BALEA NICOLAE,15,PARTIDUL DEMOCRAT LIBERAL,
57706,ȘULEA HORIA - PETRU,62,UNIUNEA SOCIAL LIBERALĂ,
3459,NAPĂU CORNEL,62,UNIUNEA SOCIAL LIBERALĂ,
57742,TRIF VASILE,62,UNIUNEA SOCIAL LIBERALĂ,
57902,SFÂRLEA DUMITRU,61,PARTIDUL SOCIAL DEMOCRAT,
58259,POJAR IOAN - DOREL,15,PARTIDUL DEMOCRAT LIBERAL,
58008,POPA IOAN DORIN,15,PARTIDUL DEMOCRAT LIBERAL,
58918,PÎRV IOAN,15,PARTIDUL DEMOCRAT LIBERAL,
58623,HORVATH MARTON,999,CANDIDAT INDEPENDENT,
58721,MĂRGINEAN IOAN,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
59693,SAȘA VALER,62,UNIUNEA SOCIAL LIBERALĂ,
58990,TRUȚĂ AUREL,15,PARTIDUL DEMOCRAT LIBERAL,
59327,TAMÁS - GEBE ANDREI,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
59657,SZOBO MIHAI,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
59764,MĂNĂILĂ ELENA DANIELA,62,UNIUNEA SOCIAL LIBERALĂ,
60026,DUMA GABRIEL - ALEXANDRU,15,PARTIDUL DEMOCRAT LIBERAL,
60062,ROMAN IOAN,62,UNIUNEA SOCIAL LIBERALĂ,
119858,OLTEAN OVIDIU - PETRU,62,UNIUNEA SOCIAL LIBERALĂ,
114710,MOLDOVAN IOAN CRISTIAN,62,UNIUNEA SOCIAL LIBERALĂ,
115236,HALMAGYI ZOLTAN,62,UNIUNEA SOCIAL LIBERALĂ,
115771,MIHALY FERENCZ ATTILA,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
115824,BARTA LÁSZLÓ,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
116046,CUCERZAN MARIUS,15,PARTIDUL DEMOCRAT LIBERAL,
119974,PĂDUREAN BENIAMIN,62,UNIUNEA SOCIAL LIBERALĂ,
5336,BÂRZAN DĂNUȚ - VASILE,62,UNIUNEA SOCIAL LIBERALĂ,
145220,DANCU NICULAE,15,PARTIDUL DEMOCRAT LIBERAL,
144991,POPA SORIN - VASILE,62,UNIUNEA SOCIAL LIBERALĂ,
145738,URIAN EMIL MARIUS,62,UNIUNEA SOCIAL LIBERALĂ,
2309,ZAHARIE ARON,15,PARTIDUL DEMOCRAT LIBERAL,
1936,PONORAN SILVIU,15,PARTIDUL DEMOCRAT LIBERAL,
3039,GLIGOR TRAIAN,62,UNIUNEA SOCIAL LIBERALĂ,
6761,FURDUI EUGEN,15,PARTIDUL DEMOCRAT LIBERAL,
118370,FARAGAU PETRU,62,UNIUNEA SOCIAL LIBERALĂ,
58357,PRIGOANĂ PETRU,15,PARTIDUL DEMOCRAT LIBERAL,
58393,COLDEA PETRU,15,PARTIDUL DEMOCRAT LIBERAL,
58534,MARIS TRAIAN,62,UNIUNEA SOCIAL LIBERALĂ,
59238,MORAR IOAN,15,PARTIDUL DEMOCRAT LIBERAL,
87843,METEȘAN SIMION,62,UNIUNEA SOCIAL LIBERALĂ,
34422,CĂMĂRĂȘAN IOAN - TIBERIU,31,PARTIDUL NAȚIONAL LIBERAL,
3958,CUCUI MIHĂILĂ,15,PARTIDUL DEMOCRAT LIBERAL,
32768,CODREA VASILE,62,UNIUNEA SOCIAL LIBERALĂ,
120502,DAVID GYULA - ÁRPÁD,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
33881,GABOR IOSIF,62,UNIUNEA SOCIAL LIBERALĂ,
34477,MATE IOAN,31,PARTIDUL NAȚIONAL LIBERAL,
35312,TOMȘA DUMITRU,31,PARTIDUL NAȚIONAL LIBERAL,
34985,MUNTEAN DAMIAN - IUSTIAN,62,UNIUNEA SOCIAL LIBERALĂ,
56773,BOTA ALEXANDRU,62,UNIUNEA SOCIAL LIBERALĂ,
115600,VLAD MARIANA,62,UNIUNEA SOCIAL LIBERALĂ,
117275,MĂTEA EMIL,62,UNIUNEA SOCIAL LIBERALĂ,
114355,SÂNPĂLEAN IOAN,62,UNIUNEA SOCIAL LIBERALĂ,
114382,SÂNGEORZAN REMUS,62,UNIUNEA SOCIAL LIBERALĂ,
114453,RÁDULY GHEORGHE,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
116224,ORMENIȘAN PETRU,62,UNIUNEA SOCIAL LIBERALĂ,
114319,FLOREA DORIN,15,PARTIDUL DEMOCRAT LIBERAL,
118637,VARO LEVENTE,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
115307,JORS IOAN,15,PARTIDUL DEMOCRAT LIBERAL,http://www.pna.ro/comunicat.xhtml?id=3811 </br> http://www.pna.ro/comunicat.xhtml?id=4996 </br>
114925,MEGHEȘAN NICOLAE SORIN,62,UNIUNEA SOCIAL LIBERALĂ,
116288,FERENCZI GYÖRGY,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
115076,SIPOS IOSIF,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
115389,RUS MIRCEA,62,UNIUNEA SOCIAL LIBERALĂ,http://www.pna.ro/comunicat.xhtml?id=5289 </br>
115851,CHIRA GHEORGHE,62,UNIUNEA SOCIAL LIBERALĂ,
115959,SZABO JOZSEF - LEVENTE,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
116340,VEREȘ VASILE,62,UNIUNEA SOCIAL LIBERALĂ,
116171,ALDEA DUMITRU,62,UNIUNEA SOCIAL LIBERALĂ,
116439,ȘUTA VASILE,62,UNIUNEA SOCIAL LIBERALĂ,
119803,MOLDOVAN VALER,62,UNIUNEA SOCIAL LIBERALĂ,
116723,MILĂȘAN IOAN,62,UNIUNEA SOCIAL LIBERALĂ,
116938,BALOG ELEMÉR,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
116983,ISZLAI TIBOR,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
143922,NICOARĂ IOAN,62,UNIUNEA SOCIAL LIBERALĂ,
144349,MARIAN ELENA,15,PARTIDUL DEMOCRAT LIBERAL,
117667,BONȚ MARINEL,50,PARTIDUL VERDE,
117998,VULTUR TEODOR,62,UNIUNEA SOCIAL LIBERALĂ,
118209,SZEKELY LADISLAU,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
118824,ȘUTEU VIOREL,15,PARTIDUL DEMOCRAT LIBERAL,
118575,PALAGHIE MARIAN,46,PARTIDUL NOUA GENERAȚIE CREȘTIN DEMOCRAT,
118691,BARTHA MIHALY,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
118995,VASU IOAN,15,PARTIDUL DEMOCRAT LIBERAL,
119242,MOCEAN IOAN,62,UNIUNEA SOCIAL LIBERALĂ,
119386,MĂGHERAN ALEXANDRU,62,UNIUNEA SOCIAL LIBERALĂ,
119466,SIMON ISTVÁN,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
119527,CANCEU MATEI,62,UNIUNEA SOCIAL LIBERALĂ,
119894,PRODAN VICTOR,62,UNIUNEA SOCIAL LIBERALĂ,
119661,SZAKACS BELA,38,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,
119750,VANCEA DOREL GRIGORE,62,UNIUNEA SOCIAL LIBERALĂ,
120218,STOICA OVIDIU DOREL,15,PARTIDUL DEMOCRAT LIBERAL,
120316,BOER VASILE,62,UNIUNEA SOCIAL LIBERALĂ,
120343,ȚÂNȚĂREANU CORNEL ADRIAN,999,CANDIDAT INDEPENDENT,
120370,IURIAN ALEXANDRU,62,UNIUNEA SOCIAL LIBERALĂ,
143619,NEAMȚU TEODOR,15,PARTIDUL DEMOCRAT LIBERAL,http://www.pna.ro/comunicat.xhtml?id=5265 </br>
143646,PLEINER NORBERT JACINT,62,UNIUNEA SOCIAL LIBERALĂ,
143771,MIHALACHE DANIEL TUDOR,62,UNIUNEA SOCIAL LIBERALĂ,
143806,IRIMIE GEORGETA,62,UNIUNEA SOCIAL LIBERALĂ,
144116,GRECU MARIUS,15,PARTIDUL DEMOCRAT LIBERAL,
143995,MOLDOVAN SERGIU IONEL,62,UNIUNEA SOCIAL LIBERALĂ,
144303,ROMAN TOADER,62,UNIUNEA SOCIAL LIBERALĂ,
144152,SCUMPU LUCIAN GLIGOR,62,UNIUNEA SOCIAL LIBERALĂ,
144198,DRAGOMIR MIRCEA - MIHAI,15,PARTIDUL DEMOCRAT LIBERAL,
144553,LUPU IOAN,62,UNIUNEA SOCIAL LIBERALĂ,
144615,PUICA VASILE CORNEL,15,PARTIDUL DEMOCRAT LIBERAL,
145104,ROBA EUGEN,62,UNIUNEA SOCIAL LIBERALĂ,
145961,PINTE ILIE AVRAM,62,UNIUNEA SOCIAL LIBERALĂ,
146012,FEIER IOAN MIHALACHE,62,UNIUNEA SOCIAL LIBERALĂ,
143888,BUCȘĂ IOAN,62,UNIUNEA SOCIAL LIBERALĂ,
144232,MÂNDREANU GHEORGHE,62,UNIUNEA SOCIAL LIBERALĂ,
144893,DOTCOȘ SEBASTIAN TOADER,15,PARTIDUL DEMOCRAT LIBERAL,
145140,VIȘA IONEL,15,PARTIDUL DEMOCRAT LIBERAL,
4482,NEDELA IOAN,15,PARTIDUL DEMOCRAT LIBERAL,
1696,TEBAN ADRIAN OVIDIU,62,UNIUNEA SOCIAL LIBERALĂ,
1874,DĂNCILĂ ADRIAN ALEXANDRU,62,UNIUNEA SOCIAL LIBERALĂ,
4106,OANCEA IOAN,15,PARTIDUL DEMOCRAT LIBERAL,
4268,CÎNDEA EMILIA - LIVIA,15,PARTIDUL DEMOCRAT LIBERAL,
6217,PETRUSE MARIN IOAN,15,PARTIDUL DEMOCRAT LIBERAL,
7044,STĂNILĂ AUREL EMIL,62,UNIUNEA SOCIAL LIBERALĂ,
7099,MORAR NICOLAE FLORIN,15,PARTIDUL DEMOCRAT LIBERAL,
7945,RUSU DANIEL GHEORGHE,31,PARTIDUL NAȚIONAL LIBERAL,
8014,JINAR CONSTANTIN,62,UNIUNEA SOCIAL LIBERALĂ,
9019,MUTU VASILE,62,UNIUNEA SOCIAL LIBERALĂ,
86990,IACOB - RIDZI FLORIN - TIBERIU,15,PARTIDUL DEMOCRAT LIBERAL,
87077,PĂDUCEL ILIE,15,PARTIDUL DEMOCRAT LIBERAL,
143450,IOHANNIS KLAUS - WERNER,9,FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA,
143520,BOGDAN BUCUR,62,UNIUNEA SOCIAL LIBERALĂ,
143557,MARICUȚA IOAN - DANIEL,999,CANDIDAT INDEPENDENT,
143487,SEUCHEA IOAN,15,PARTIDUL DEMOCRAT LIBERAL,
143502,SURDU CORNEL,62,UNIUNEA SOCIAL LIBERALĂ,
143735,HUJA GHEORGHE,62,UNIUNEA SOCIAL LIBERALĂ,
143851,BALTEȘ IOAN,62,UNIUNEA SOCIAL LIBERALĂ,
144054,KLINGEIS ARNOLD GUNTER,9,FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA,
144599,CĂLIN GHEORGHE,15,PARTIDUL DEMOCRAT LIBERAL,
145275,DĂNCILĂ ILIE,62,UNIUNEA SOCIAL LIBERALĂ,
144928,TROANCĂ IOAN,15,PARTIDUL DEMOCRAT LIBERAL,
144713,BESCHIU IANCU,62,UNIUNEA SOCIAL LIBERALĂ,
144795,GREAVU MARIA,62,UNIUNEA SOCIAL LIBERALĂ,
144866,BERGHEZAN ILIE,62,UNIUNEA SOCIAL LIBERALĂ,
145042,ȘCHIAU IOAN,62,UNIUNEA SOCIAL LIBERALĂ,
145202,GÂȚĂ AUREL,15,PARTIDUL DEMOCRAT LIBERAL,
145603,ȘUREAN IOAN,15,PARTIDUL DEMOCRAT LIBERAL,
145355,OLARIU SIMION,62,UNIUNEA SOCIAL LIBERALĂ,
145382,TARA FLORIAN VASILE,15,PARTIDUL DEMOCRAT LIBERAL,
145765,AVRAM NICOLAE,62,UNIUNEA SOCIAL LIBERALĂ,
145408,ALDEA VALENTIN,62,UNIUNEA SOCIAL LIBERALĂ,
145471,IVAN VALENTIN - DUMITRU - IOAN,15,PARTIDUL DEMOCRAT LIBERAL,
145499,RĂCUCIU HORAȚIU - DUMITRU,15,PARTIDUL DEMOCRAT LIBERAL,
145667,ȘUȘA NICOLAE,15,PARTIDUL DEMOCRAT LIBERAL,
145907,RĂCEU DUMITRU,62,UNIUNEA SOCIAL LIBERALĂ,
145827,BARBU CONSTANTIN,62,UNIUNEA SOCIAL LIBERALĂ,
145934,ISTRATE STELIAN,62,UNIUNEA SOCIAL LIBERALĂ,
145998,LIENERTH MIHAIL,62,UNIUNEA SOCIAL LIBERALĂ,
146021,MOHOR NICOLAE,62,UNIUNEA SOCIAL LIBERALĂ,
167794,SCHELL ROBERT - ADRIAN,62,UNIUNEA SOCIAL LIBERALĂ,
44177,DAVIDESCU GICU,31,PARTIDUL NAȚIONAL LIBERAL,
160993,NICOLAE ION,15,PARTIDUL DEMOCRAT LIBERAL,http://www.pna.ro/comunicat.xhtml?id=3893 </br> http://www.pna.ro/comunicat.xhtml?id=4663 </br> http://www.pna.ro/comunicat.xhtml?id=4669 </br>
171021,BOGDAN SERGIU,62,UNIUNEA SOCIAL LIBERALĂ,
172509,ILIESCU SONIA,62,UNIUNEA SOCIAL LIBERALĂ,
47006,STANCIU GHEORGHE,31,PARTIDUL NAȚIONAL LIBERAL,
7810,TOMUȘ ILIE,15,PARTIDUL DEMOCRAT LIBERAL,
87246,BURLEC MARTIN IONEL,62,UNIUNEA SOCIAL LIBERALĂ,
87175,ILE GHEORGHE,61,PARTIDUL SOCIAL DEMOCRAT,
87219,DUNCA NICOLAE,62,UNIUNEA SOCIAL LIBERALĂ,
87059,RESMERIȚĂ CORNEL,62,UNIUNEA SOCIAL LIBERALĂ,
87638,BĂLAN OVIDIU - LAURENȚIU,62,UNIUNEA SOCIAL LIBERALĂ,
87996,RĂDUCANU DANIEL,15,PARTIDUL DEMOCRAT LIBERAL,
88261,BÎC EMIL MOISE,15,PARTIDUL DEMOCRAT LIBERAL,
88449,GRECU IOAN,62,UNIUNEA SOCIAL LIBERALĂ,
90663,ROMAN OCTAVIAN - GHEORGHE,62,UNIUNEA SOCIAL LIBERALĂ,
89561,VĂLEAN IOAN,15,PARTIDUL DEMOCRAT LIBERAL,
90262,BÂRCEAN NICOLAE,15,PARTIDUL DEMOCRAT LIBERAL,
90994,PĂTRÂNJAN MIRCEA,15,PARTIDUL DEMOCRAT LIBERAL,
90342,INĂȘESCU VASILE - MARIAN,15,PARTIDUL DEMOCRAT LIBERAL,
145792,JOARZĂ CORNEL,62,UNIUNEA SOCIAL LIBERALĂ,
90538,STOICA VICTOR - TIBERIU,62,UNIUNEA SOCIAL LIBERALĂ,
91688,BOCȘERI REMI,62,UNIUNEA SOCIAL LIBERALĂ,
167259,PUIȚEL AUREL,62,UNIUNEA SOCIAL LIBERALĂ,
43732,CHIRU LUCIAN,61,PARTIDUL SOCIAL DEMOCRAT,
43787,VASILACHE DUMITRU,61,PARTIDUL SOCIAL DEMOCRAT,
77595,CODRESCU DĂNUȚ,62,UNIUNEA SOCIAL LIBERALĂ,
77601,ȚUȚU GIGI,62,UNIUNEA SOCIAL LIBERALĂ,
43867,MOROIU FLORIN,31,PARTIDUL NAȚIONAL LIBERAL,
43929,CHIVEREANU GHEORGHE,62,UNIUNEA SOCIAL LIBERALĂ,
44355,UNGUREANU IOAN,15,PARTIDUL DEMOCRAT LIBERAL,
42682,SIMIONESCU AUREL - GABRIEL,62,UNIUNEA SOCIAL LIBERALĂ,
42708,CRĂCIUN ION,15,PARTIDUL DEMOCRAT LIBERAL,
44505,PRICEPUTU DIMA,15,PARTIDUL DEMOCRAT LIBERAL,
61167,CONSTANTINESCU ION,62,UNIUNEA SOCIAL LIBERALĂ,
77082,MIHAI FĂNEL,62,UNIUNEA SOCIAL LIBERALĂ,
160305,GHERGHIȘAN MARIAN - MIHĂIȚĂ,15,PARTIDUL DEMOCRAT LIBERAL,
94312,RÂJNOVEANU NICOLAE,62,UNIUNEA SOCIAL LIBERALĂ,
75150,MURGU SICUȚA,31,PARTIDUL NAȚIONAL LIBERAL,
42824,BIVOLARU VICTOR,62,UNIUNEA SOCIAL LIBERALĂ,
60687,SCUPRA GEORGE,61,PARTIDUL SOCIAL DEMOCRAT,
77153,PETREA MARICEL,15,PARTIDUL DEMOCRAT LIBERAL,
77180,NECULAU ION,62,UNIUNEA SOCIAL LIBERALĂ,
77331,BRATU PETRICĂ,15,PARTIDUL DEMOCRAT LIBERAL,
77402,STOICA PARASCHIV,62,UNIUNEA SOCIAL LIBERALĂ,
160458,NEAGU NECULAI,15,PARTIDUL DEMOCRAT LIBERAL,
75515,ZAMFIR CONSTANTIN,62,UNIUNEA SOCIAL LIBERALĂ,
63045,MURAT GHEORGHE,61,PARTIDUL SOCIAL DEMOCRAT,
44202,ABĂSEACĂ NICUȘOR,61,PARTIDUL SOCIAL DEMOCRAT,
44300,MOISE ȘTEFAN,62,UNIUNEA SOCIAL LIBERALĂ,
76996,VLAD ȘTEFAN,62,UNIUNEA SOCIAL LIBERALĂ,
161794,CONSTANTINESCU CONSTANTIN,61,PARTIDUL SOCIAL DEMOCRAT,
162559,CHIRILĂ ALEC,61,PARTIDUL SOCIAL DEMOCRAT,
76406,TĂBĂCARU EUGEN,31,PARTIDUL NAȚIONAL LIBERAL,
163789,TROFIN LUCIAN,63,UNIUNEA NAȚIONALĂ PENTRU PROGRESUL ROMÂNIEI,
164133,MUNTEANU ALINA - IULIANA,15,PARTIDUL DEMOCRAT LIBERAL,
163832,MORARU NECULAI,62,UNIUNEA SOCIAL LIBERALĂ,
164543,NISTOR DUMITRACHE,62,UNIUNEA SOCIAL LIBERALĂ,
164829,POSTOLACHI LIVIU - ROMICĂ,62,UNIUNEA SOCIAL LIBERALĂ,
164981,BUTA IOAN,57,PARTIDUL POPORULUI - DAN DIACONESCU,
55776,PORUMB IOAN,15,PARTIDUL DEMOCRAT LIBERAL,
165274,ROȘCA VASILE,62,UNIUNEA SOCIAL LIBERALĂ,
166529,CORCIOVĂ ION,62,UNIUNEA SOCIAL LIBERALĂ,
166770,NEAGU VIOREL,62,UNIUNEA SOCIAL LIBERALĂ,
167231,LUPU NECULAI,62,UNIUNEA SOCIAL LIBERALĂ,http://www.pna.ro/comunicat.xhtml?id=5155 </br>
167268,MUNTEANU IONEL,62,UNIUNEA SOCIAL LIBERALĂ,
167179,HULTOANĂ PAULA - DENISANE,62,UNIUNEA SOCIAL LIBERALĂ,
104421,VASILE GEORGEL,62,UNIUNEA SOCIAL LIBERALĂ,
43331,CHIRIȚĂ FĂNEL - GEORGE,62,UNIUNEA SOCIAL LIBERALĂ,
43313,MALINCHE STAN,62,UNIUNEA SOCIAL LIBERALĂ,
43493,NIȚESCU NICOLAE,15,PARTIDUL DEMOCRAT LIBERAL,
43117,BĂLAN IONEL,62,UNIUNEA SOCIAL LIBERALĂ,
43242,CALU PETRICĂ,62,UNIUNEA SOCIAL LIBERALĂ,
43563,STROIA COSTEL,15,PARTIDUL DEMOCRAT LIBERAL,
76932,CHIRILOAIE VICTOR,62,UNIUNEA SOCIAL LIBERALĂ,
43652,PANȚURU DUMITRU,62,UNIUNEA SOCIAL LIBERALĂ,
43698,MĂRGĂRIT ION,62,UNIUNEA SOCIAL LIBERALĂ,
43992,EFTEME ILIE,15,PARTIDUL DEMOCRAT LIBERAL,
